name,price,url
COTTON T-SHIRT WITH ENZYME FINISH,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html
COTTON T-SHIRT WITH ENZYME FINISH,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html
COTTON T-SHIRT WITH ENZYME FINISH,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html
COTTON T-SHIRT WITH ENZYME FINISH,9.95 EUR,https://www.zara.com/de/en/cotton-t-shirt-with-enzyme-finish-p04174751.html
SLEEVELESS CROP TOP,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html
SLEEVELESS CROP TOP,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html
SLEEVELESS CROP TOP,7.95 EUR,https://www.zara.com/de/en/sleeveless-crop-top-p02335153.html
T-SHIRT,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html
T-SHIRT,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html
T-SHIRT,9.95 EUR,https://www.zara.com/de/en/t-shirt-p03253825.html
STRAPPY COTTON TOP,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html
STRAPPY COTTON TOP,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html
STRAPPY COTTON TOP,7.95 EUR,https://www.zara.com/de/en/strappy-cotton-top-p04174313.html
OVERSIZED WASHED  T-SHIRT,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html
OVERSIZED WASHED  T-SHIRT,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html
OVERSIZED WASHED  T-SHIRT,19.95 EUR,https://www.zara.com/de/en/oversized-washed-t-shirt-p00858628.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
POLYAMIDE TOP WITH THIN STRAPS,8.95 EUR,https://www.zara.com/de/en/polyamide-top-with-thin-straps-p03905532.html
SCOOP NECK T-SHIRT,12.95 EUR,https://www.zara.com/de/en/scoop-neck-t-shirt-p03253821.html
RIBBED ROUND NECK T-SHIRT,8.95 EUR,https://www.zara.com/de/en/ribbed-round-neck-t-shirt-p04174354.html
RIBBED ROUND NECK T-SHIRT,8.95 EUR,https://www.zara.com/de/en/ribbed-round-neck-t-shirt-p04174354.html
